h_mean,s_mean,v_mean,contrast,correlation,energy,homogeneity,label
146.63525564803805,43.142092746730086,180.2678359096314,252.0429522081065,0.9697486821250398,0.021201692569721788,0.1498056905069416,male
14.199762187871581,107.11444708680143,185.7898335315101,450.35813672111317,0.8947398702796064,0.02207070338409522,0.1347268373912489,male
25.7461355529132,79.69649227110583,160.72502972651606,319.52752571082885,0.9316510400080942,0.018014729484970477,0.1191728990459307,male
15.461058263971463,89.05053507728894,144.45749108204518,243.67029643073204,0.9590180770511844,0.020220985981074736,0.14164110032220512,male
18.197086801426874,131.65606420927466,151.90992865636147,364.2241379310345,0.9570147006295356,0.020384347299079654,0.13818909456489298,male
20.802615933412604,79.18608799048752,159.442033293698,186.31427707199032,0.9491606593082922,0.01870370732422256,0.11083084202461249,male
28.29845422116528,103.30737217598097,159.46611177170035,321.1811857229281,0.952330479237824,0.017409050866940924,0.12463349910435315,male
18.10820451843044,71.79250891795482,134.30410225921523,147.83424077434964,0.9649641762604207,0.0193799981604856,0.1217428458777821,male
31.597502972651604,93.70570749108205,143.85463733650417,146.6823956442831,0.9673445366080441,0.02080198436723711,0.1632438055797617,male
45.69441141498216,69.01991676575506,170.32223543400713,250.79612825166367,0.9518392159362239,0.017733192023109322,0.11231407104989143,male
49.31599286563615,84.07847800237812,214.06599286563616,119.27313974591651,0.9372403329367672,0.028120912383246127,0.18149752945301872,male
8.041617122473246,136.82342449464923,166.8858501783591,329.9534180278281,0.8723456621435868,0.01947301609244549,0.11465194915171514,male
13.050832342449464,128.42241379310346,148.4435196195006,224.56957047791892,0.9391322360048351,0.026397367488531668,0.1579618360380488,male
12.306183115338882,148.6373365041617,189.94381688466112,252.62734422262554,0.9622584755462957,0.02319059767947096,0.14808829670917978,male
20.750891795481568,107.88168846611177,156.4512485136742,169.1657592256503,0.9631609215421301,0.021210321667584037,0.16979966296253798,male
18.541319857312722,88.36979785969085,170.46581450653983,149.21748336358135,0.9515538804013306,0.019832655738397462,0.13767096801730927,male
133.73810939357907,103.39863258026159,158.6064209274673,91.89352692075016,0.9648998489703243,0.022589024320929938,0.1682975761050192,male
134.38495838287753,48.313020214030914,146.01961950059453,391.8614640048397,0.8994326080744868,0.05832186469555576,0.2218594599898219,male
57.286266349583826,103.66527942925089,151.782401902497,489.56957047791906,0.9250194565240578,0.02254239671371653,0.14736304665064387,male
15.581747919143876,106.05558858501783,178.2871581450654,198.14398064125834,0.92362043449354,0.023365504881277192,0.1526277214942836,male
10.673008323424495,158.13703923900118,161.36593341260405,252.27162734422268,0.9312389699240047,0.024966082908679944,0.20048131367984579,male
27.58858501783591,125.09453032104638,176.12722948870393,146.68723532970355,0.9300864731104905,0.0231174940160744,0.1723901098766888,male
33.672116527942926,91.56242568370988,154.781807372176,484.7320024198427,0.8975690331383956,0.020808580842547116,0.1553629197110335,male
72.36741973840665,69.47324613555291,190.0151605231867,186.6282516636419,0.9731289974659566,0.051044397385032,0.2582980468508931,male
13.309453032104637,110.27675386444709,179.01278240190248,251.516333938294,0.9510800577585792,0.03456094340521152,0.21496324458278399,male
14.199762187871581,107.11444708680143,185.7898335315101,450.35813672111317,0.8947398702796064,0.02207070338409522,0.1347268373912489,male
65.41617122473247,67.71016646848989,154.320451843044,224.77162734422265,0.9634545337871957,0.021200613685535673,0.15311845991810225,male
25.881985731272295,67.72502972651606,121.07104637336504,325.54476709013915,0.9541455212518848,0.02078108171484291,0.17449742000927712,male
17.092449464922712,112.16230677764565,134.7604042806183,225.63732607380524,0.9430032190329107,0.019691446822455893,0.14172906907958208,male
78.34958382877527,69.90665873959571,125.55172413793103,114.41107078039929,0.9538232312410005,0.025527799473529355,0.19453891095583647,male
47.80321046373365,62.764268727705115,148.81629013079666,754.839382940109,0.9157681056412319,0.017522986519008153,0.10691854187940258,male
29.28061831153389,161.788644470868,149.2205707491082,196.26830006049605,0.9299495790005409,0.020982631816121745,0.1488393806787691,male
28.265160523186683,57.309155766944116,139.93489892984542,118.83182093163943,0.9727490107611383,0.018966023780636748,0.13646572104432708,male
25.930737217598097,97.55023781212842,171.57907253269917,344.1833030852995,0.9212383797262376,0.02434450013374181,0.16873835389755645,male
21.314803804994053,122.97413793103448,126.63317479191439,272.8287961282516,0.9309481802134197,0.017998215608968225,0.11197239157959633,male
17.21730083234245,118.66587395957194,110.19084423305588,133.3194192377495,0.9472611727890562,0.01981303943410345,0.12154492920590367,male
26.9179548156956,75.24702734839477,146.53656361474435,227.7008469449486,0.9430657260121242,0.025019165295991606,0.1771635822439049,male
23.969678953626634,80.1691438763377,169.5407253269917,133.66545674531156,0.9671859643704369,0.02379330417808874,0.17481943920320736,male
18.685790725326992,62.13020214030916,175.83739595719382,156.5232909860859,0.9505298636864078,0.07534128885108644,0.2862189816625091,male
40.38436385255648,122.62336504161712,110.40606420927467,145.37568058076226,0.9586651278087651,0.03987351768867416,0.286028699293228,male
21.5205112960761,68.76010701545779,130.5422116527943,116.16817906836056,0.97235685052468,0.02263151345433743,0.16930031805503692,male
14.21551724137931,86.49881093935791,193.7294887039239,192.78402903811252,0.9410833966907703,0.025512562473030298,0.17731172788538374,male
16.354934601664684,127.85731272294888,165.02467300832342,256.718088324259,0.9395165239379125,0.02765504142733453,0.21398650488059415,male
34.61266349583829,76.47473246135553,137.59126040428063,752.5317604355715,0.8964959537414895,0.017298331976325125,0.13145102519501295,male
28.29845422116528,103.30737217598097,159.46611177170035,321.1811857229281,0.952330479237824,0.017409050866940924,0.12463349910435315,male
29.990190249702735,70.13020214030915,146.6049346016647,187.1164549304295,0.9784497463596901,0.020459390893025838,0.1715640909708035,male
41.32372175980975,45.53269916765755,196.58055885850177,508.04627949183305,0.9398430817173217,0.045716578603358225,0.19412329981665924,male
11.313912009512485,110.27645659928656,167.11087990487516,137.27888687235327,0.9706460260510674,0.019756389343990235,0.1234166730511849,male
26.571343638525565,87.0781807372176,125.08561236623068,158.40048396854203,0.9797186481769458,0.021972026897619575,0.1687221886625609,male
14.94768133174792,83.92330558858502,144.53151010701546,259.1249243799153,0.9540164150267957,0.017499474487744374,0.11292188332630611,male
12.388822829964328,107.61385255648038,154.20986920332936,212.51572897761648,0.9230012943783308,0.026360081215440576,0.1801040210077244,male
26.47859690844233,127.04577883472056,126.19827586206897,126.40381125226858,0.9434183227389931,0.027674058275469506,0.23602214865565074,male
23.221759809750296,101.22770511296076,102.12128418549347,203.2062915910466,0.9665299309738623,0.018037569892166455,0.11325936142843547,male
15.461058263971463,89.05053507728894,144.45749108204518,243.67029643073204,0.9590180770511844,0.020220985981074736,0.14164110032220512,male
29.038347205707492,78.21492271105826,115.93489892984542,211.78100423472478,0.9539244420250333,0.02100768961636234,0.15291192452646454,male
33.61087990487515,106.96997621878715,131.82134363852558,193.04174228675132,0.9772846427524755,0.03937301880509013,0.21045665398066657,male
25.889417360285375,86.93549346016647,125.48602853745541,252.2335148215366,0.9632176087270315,0.021291049376860376,0.12790031100053403,male
18.18668252080856,62.85374554102259,197.43965517241378,208.632183908046,0.9591244973737705,0.022885791163629942,0.15136528907753968,male
30.289536266349582,82.61058263971462,150.65873959571937,283.38294010889285,0.9532161139932523,0.017806563072526496,0.12669407051763537,male
19.589774078478,94.7538644470868,164.43252080856124,274.62129461584993,0.9642244368484182,0.02281872862981524,0.16484949348317096,male
157.6358501783591,67.8935790725327,163.17300832342448,275.7168784029038,0.9367210815283228,0.023386053730549198,0.1719579339872088,male
22.36563614744352,110.3370986920333,170.33323424494648,94.69691470054448,0.9744197518927205,0.03225637625352276,0.23323539000827523,male
20.705112960761,89.14268727705112,134.59423305588584,247.00756200846942,0.967969279108979,0.06080644818697304,0.20969262462991758,male
14.804696789536266,77.87009512485136,154.19827586206895,38.759528130671505,0.9802447752815093,0.0358257284198256,0.3012789330368976,male
26.05202140309156,110.5154577883472,124.78864447086801,142.07985480943736,0.9471049295521821,0.022650708545422036,0.1666696256699735,male
11.29845422116528,111.95659928656362,209.2205707491082,221.59255898366604,0.9229491522948431,0.026393901220052602,0.1822219187236546,male
18.909928656361476,121.55885850178359,183.23424494649228,409.46975196612226,0.8997993208612369,0.02150058674529456,0.16710735267496674,male
14.037455410225922,108.05558858501783,197.0487514863258,363.99546279491835,0.9074549256584403,0.020107549733357842,0.1316694432508716,male
17.231866825208087,101.27288941736029,158.46938168846611,266.8669086509377,0.9673626096771214,0.044917566462795926,0.19061655194001373,male
28.152199762187873,74.65517241379311,143.4461950059453,48.80066545674532,0.9628808170256257,0.02935150507128422,0.22521677527828549,male
21.815695600475625,84.60582639714626,184.24405469678953,200.70719903206296,0.9254246303719219,0.037209385002874316,0.22418540242626514,male
6.874256837098692,109.52348394768133,131.83501783590964,130.80369026013307,0.9739778415617829,0.03692243077959377,0.23955302812471088,male
30.65398335315101,100.52645659928656,142.65963139120095,490.28523895946756,0.9024123012591286,0.017958775086264242,0.11191587395035417,male
10.766052318668253,145.90844233055887,155.31361474435195,259.63853599516034,0.9399490503680449,0.019539855292812117,0.1291926610214216,male
24.68014268727705,61.86652794292509,188.77229488703924,351.66424682395643,0.9527297478255704,0.06144223788227867,0.24441982500935683,male
18.269024970273485,116.5859096313912,139.40725326991677,428.66606170598914,0.9033846899118609,0.017989317242830316,0.11229113654747436,male
23.365933412604043,79.62752675386444,163.77140309155766,475.3983666061705,0.9094600824803402,0.019138904138760925,0.12554193638763847,male
30.87128418549346,56.53804994054697,147.73008323424494,268.86267392619476,0.9418150927558445,0.025207703145796324,0.1921587463850571,male
14.55231866825208,109.10047562425683,134.59809750297265,278.967332123412,0.9619170078822975,0.01796004871309371,0.1295256458149333,male
11.337098692033294,103.75089179548156,192.1935196195006,374.1911675741077,0.9214955478168271,0.02441580373989253,0.16451554279051409,male
38.12098692033294,72.19500594530321,153.08234244946493,413.2313974591652,0.9160055131817291,0.023582799642498042,0.13355830326201593,male
10.446492271105827,155.99346016646848,120.32342449464923,146.16636418632788,0.9674191823104311,0.04245621620794768,0.1866576840667646,male
9.378418549346017,102.11058263971462,165.218192627824,166.45583787053843,0.9596784365201945,0.021573868119820705,0.14845715169772794,male
